INDEX,TARGET,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,HOME_VAL,TRAVTIME,BLUEBOOK,TIF,OLDCLAIM,CLM_FREQ,MVR_PTS,CAR_AGE
2043,1139,0,40,0,10,59566,207187,15,8260,13,0,0,1,5
2044,1441,0,53,0,0,0,,42,21470,6,4372,3,2,5
2045,1030,2,45,2,,48124,226555,26,10810,1,0,0,0,1
2046,5479,0,47,0,15,34132,147155,53,9610,4,5047,1,3,8
2047,7338,0,44,2,17,24469,128238,5,27450,4,0,0,4,6
2048,5792,0,39,1,7,55123,,22,20580,11,0,0,0,5
2049,2327,0,46,0,0,,0,43,8110,10,0,0,0,8
2050,5338,0,52,0,13,23714,121354,59,9070,1,0,0,3,8
2051,2576,0,25,4,11,49576,160042,5,6460,6,3862,2,1,16
2052,2150,0,53,0,12,27652,145983,19,21460,4,6348,1,0,6
2054,4130,0,26,1,11,42687,0,35,17200,1,0,0,6,1
2055,4665,0,41,0,9,74706,0,31,26530,1,2884,1,8,8
2056,3381,0,42,2,14,55328,0,32,11230,7,7607,4,2,10
2057,5238,0,45,0,13,8234,0,12,1650,1,0,0,3,
2058,3544,0,26,2,12,41746,0,41,8270,10,6081,4,0,1
2061,2124,1,36,2,12,95942,0,46,14690,4,17070,2,6,19
2062,1651,0,58,0,14,2724,0,53,15220,6,20511,1,0,1
2063,2849,0,41,0,9,27521,141133,29,8350,1,536,1,0,1
2064,3335,2,41,3,11,63610,0,10,11960,15,45931,1,3,1
2065,5323,0,46,0,10,70840,0,26,17140,1,4655,2,5,1
2066,5161,0,49,0,10,,,24,18430,6,27389,2,4,9
2067,4857,0,57,0,12,35436,187051,39,10100,1,0,0,4,3
2068,7843,0,62,0,12,34033,0,43,19010,10,0,0,5,1
2069,3883,0,34,3,0,0,74744,36,4900,1,0,0,0,6
2070,942,0,26,3,13,7832,58632,33,7620,11,5304,2,11,1
2071,4373,0,44,1,12,51120,0,36,26840,1,0,0,2,8
2072,2535,0,46,0,13,33953,164542,32,12040,4,0,0,0,6
2074,18955,0,45,2,12,51113,204071,68,11110,1,16558,1,0,13
2075,2939,0,56,0,10,18237,128367,12,8920,1,0,0,0,17
2076,1923,0,42,0,,77508,,38,43290,3,19942,3,1,8
2077,5586,0,34,2,0,0,0,39,15890,1,4631,1,0,1
2078,1158,0,49,0,13,55447,0,5,13650,17,7062,3,0,1
2079,1562,0,34,3,8,27008,,17,25190,1,0,0,5,7
2080,20219,0,53,0,6,67816,247605,30,22800,1,0,0,2,1
2081,4614,2,44,3,14,15385,0,38,9670,3,0,0,0,5
2082,3392,0,27,3,9,10852,0,59,10830,6,0,0,1,1
2083,7345,0,40,0,11,30069,168683,41,9460,1,0,0,1,1
2085,5005,0,39,0,12,70862,225345,48,4740,6,0,0,0,6
2086,3833,0,38,0,0,0,87708,24,20260,1,934,2,4,1
2087,4081,0,44,0,8,79899,0,25,9490,1,0,0,0,17
2088,7539,0,66,0,13,70618,263650,89,19810,6,0,0,0,13
2090,5254,0,52,0,13,43393,,23,12890,1,10782,3,1,1
2091,5273,0,32,3,0,0,64184,51,13140,6,0,0,0,4
2093,3513,0,28,1,,24814,103896,26,7750,4,5556,1,1,8
2094,5992,0,46,0,6,112465,0,36,24330,1,1401,1,0,14
2095,1911,0,53,0,0,0,66839,6,6800,1,0,0,1,1
2096,2976,0,35,2,12,30111,0,48,4510,6,7654,2,9,1
2097,3012,0,47,0,16,54807,183953,43,7280,1,4009,2,2,6
2098,2972,3,42,3,4,19759,0,30,15100,1,35863,2,4,8
2099,3169,0,47,0,12,28107,0,58,9010,1,8598,1,3,9
2100,3998,0,53,0,10,41924,0,81,6800,1,0,0,0,7
2101,7802,0,32,4,12,4564,0,31,13810,4,0,0,0,1
2102,4771,0,66,0,7,78458,267837,40,14910,13,3894,4,0,13
2103,4848,1,40,2,14,67700,200231,47,17430,1,6452,4,4,7
2104,53796,0,54,1,11,43673,172395,39,18690,7,0,0,1,1
2105,4927,0,42,0,13,40277,156362,46,5530,6,8942,2,6,9
2106,3758,0,26,0,10,12240,101334,21,5320,1,6094,2,0,6
2107,1331,1,41,1,11,65483,,30,5620,17,7351,2,0,18
2108,3455,0,48,0,7,24601,128982,21,8760,1,0,0,1,10
2110,5282,1,36,2,12,32474,108745,59,8350,4,0,0,0,1
2111,2959,0,36,0,12,,0,44,18320,1,8143,2,1,10
2112,16916,0,57,0,13,117612,,24,7390,6,0,0,2,16
2113,8420,2,61,3,14,108990,0,34,37510,6,0,0,0,12
2114,6503,0,35,0,10,18047,97247,5,6950,11,0,0,1,4
2115,3161,0,48,0,9,29928,102900,18,17630,1,3826,4,2,9
2116,3801,0,50,0,,160103,376152,29,22460,13,0,0,0,14
2117,1592,0,46,0,13,72383,224700,31,13340,10,3990,2,0,9
2118,4931,0,42,0,12,,175107,77,13480,1,3819,2,0,8
2119,4340,1,43,1,12,71235,0,12,17160,1,3744,2,0,6
2120,5618,0,28,2,10,23427,98357,50,7040,4,5283,4,1,1
2121,3029,0,40,0,,0,0,46,14810,7,7846,2,2,6
2122,1538,1,45,2,12,47907,0,40,11930,7,4658,3,6,9
2123,6693,0,41,0,11,95903,285983,30,39540,1,6599,2,6,8
2124,3490,0,28,4,0,0,81076,27,4300,1,0,0,0,6
2125,2716,0,35,0,13,62971,0,36,19760,1,7908,1,10,1
2126,4363,0,35,0,10,78260,259867,57,23610,1,6011,3,9,16
2127,2922,0,32,2,0,0,0,29,7410,6,1491,2,8,1
2128,781,1,38,3,13,28065,112596,33,4310,10,30254,3,0,8
2130,3970,0,32,0,8,16720,98989,52,16700,9,45357,1,5,1
2131,8060,2,36,4,11,36844,0,38,21660,1,20731,1,7,9
2132,4953,3,45,3,14,51165,218258,45,12310,1,0,0,0,10
2133,4735,0,49,0,11,9444,0,33,6400,3,5551,2,4,7
2136,5728,0,53,0,0,0,,22,26620,1,4504,3,2,11
2137,2313,1,56,1,17,97670,331977,34,29700,10,7238,2,0,8
2138,3969,0,47,0,16,13637,126549,50,26520,1,3431,1,1,16
2139,1114,0,50,0,13,5263,0,29,10620,11,3553,3,2,7
2140,830,1,40,2,8,47841,0,42,10280,1,9035,4,4,7
2141,5109,1,45,2,14,12106,0,44,7210,1,36236,3,2,12
2142,6023,0,27,4,15,31168,122298,58,7320,1,7582,2,1,7
2143,2411,1,45,1,15,197836,504107,15,25780,3,45436,2,1,
2144,4249,0,33,3,12,101222,0,17,24710,9,898,1,3,13
2145,7800,0,37,3,14,26425,127470,50,9030,4,1602,2,6,6
2146,27711,0,49,0,14,39589,197001,41,14080,11,3767,3,2,8
2147,4993,0,36,0,9,79801,0,21,23110,6,0,0,2,1
2151,710,0,48,0,12,108601,320455,23,17160,17,31227,2,4,1
2152,3966,0,33,3,0,0,0,52,16670,7,1051,1,0,9
2153,2892,0,31,3,15,6393,0,50,1500,8,5540,2,5,8
2154,4138,0,29,0,11,24276,,43,6830,1,5808,1,5,1
2155,7765,1,38,1,12,149453,390144,24,23120,6,0,0,1,6
2156,4308,0,41,2,17,21696,84618,33,9530,6,0,0,4,3
2157,31357,0,48,0,11,39285,0,26,22930,1,6367,1,7,1
2158,7861,2,45,2,9,14640,87100,37,23940,1,0,0,2,5
2159,4681,0,26,1,11,56347,201599,30,16410,10,0,0,0,1
2160,6001,0,51,0,13,106722,289522,34,17270,1,0,0,2,1
2161,4953,0,39,3,16,66525,228868,34,14000,4,0,0,1,9
2162,6190,0,39,0,11,67608,0,32,12160,1,0,0,3,9
2163,3585,0,32,0,,24506,117746,66,18260,3,0,0,0,10
2164,7776,0,32,2,15,29206,146212,24,13390,1,4447,1,0,8
2167,19247,0,50,1,,96013,0,52,26400,3,2243,3,0,13
2169,4903,0,57,0,8,54028,202278,28,12710,13,24458,1,1,1
2173,706,0,36,3,19,34658,191264,25,24600,4,0,0,1,1
2174,7841,0,36,3,13,66859,0,51,5470,4,0,0,0,1
2175,4192,0,39,3,14,,0,41,16070,1,4338,2,1,
2177,2009,0,24,1,10,9761,92374,66,11320,10,14584,2,10,0
2178,3432,1,40,1,8,35660,0,31,5500,6,0,0,1,11
2179,3454,1,44,2,,28045,158817,48,20450,1,0,0,4,1
2180,1853,0,48,0,14,96659,246612,61,18490,9,4906,1,0,7
2181,4198,0,35,0,9,22543,150019,32,7250,4,3002,1,0,6
2183,8284,0,44,0,12,60217,0,5,7520,8,0,0,0,12
2184,6222,1,42,3,13,156532,0,31,18060,6,785,2,4,14
2185,4753,0,50,0,12,131311,0,43,26370,7,5055,3,7,9
2186,2327,2,44,2,0,0,0,17,1500,13,0,0,4,5
2187,6001,0,58,0,13,69879,259753,33,20520,1,3120,2,6,12
2188,7505,0,43,0,10,72894,0,55,5800,4,22464,2,3,4
2190,6088,0,49,0,8,31873,123025,41,9830,12,4600,2,0,1
2192,3822,0,53,0,13,61486,0,32,24180,10,19709,3,0,10
2193,8067,1,53,1,16,63269,243277,45,6710,7,3850,4,0,11
2194,1232,0,38,2,11,42229,167121,21,23020,9,0,0,2,1
2195,7907,2,44,2,,0,64624,40,11910,7,36386,2,2,6
2196,3331,2,62,4,19,174140,487307,20,26310,15,0,0,1,17
2198,5610,0,38,0,14,50104,241191,44,10310,21,6384,2,5,12
2199,7862,0,25,3,0,0,0,27,5950,1,0,0,3,1
2200,7833,1,44,1,11,75161,241237,48,11220,1,6367,4,5,19
2201,3682,0,37,0,11,5590,90639,27,24770,4,0,0,0,1
2205,3350,0,28,2,11,12891,86839,10,26350,1,3683,2,4,5
2207,1683,0,38,2,14,21571,109536,24,21990,1,0,0,3,1
2208,6424,0,54,0,14,60115,188846,27,8130,2,0,0,0,7
2209,5555,0,30,2,0,0,91900,60,4500,1,0,0,3,8
2210,35577,0,32,1,13,22243,0,5,19470,13,0,0,0,10
2211,3549,0,48,0,8,36954,0,37,10000,1,3654,2,3,1
2212,8584,0,49,0,0,0,0,24,6200,4,7304,3,2,1
2213,347,0,31,1,7,27439,,26,4500,6,3923,2,0,1
2214,9249,0,38,0,9,62290,223013,22,11530,11,7003,1,2,9
2215,5779,0,33,3,,3068,92992,35,5110,6,0,0,0,7
2216,4395,0,46,0,8,177562,0,53,22110,6,6935,1,3,19
2217,4043,0,48,1,12,80016,0,36,33550,4,0,0,0,7
2220,8696,0,46,0,8,23655,190550,40,9340,11,43381,1,4,7
2222,5648,0,27,2,13,67168,0,36,15570,6,0,0,0,9
2223,3720,0,46,0,13,66522,0,36,19860,3,28642,3,0,11
2224,1282,0,32,3,10,22901,87839,49,13200,6,0,0,1,6
2225,224,0,33,2,9,31675,159621,25,4800,4,0,0,0,
2227,1664,0,43,0,10,36115,176491,46,11410,1,0,0,3,
2229,2075,1,37,2,16,122598,307051,48,28800,6,6407,1,4,12
2230,1133,0,48,0,12,49551,218904,24,6300,1,6130,1,2,
2231,4220,0,33,2,0,0,0,45,21380,11,3676,1,7,7
2233,2573,0,30,4,12,58248,0,25,14380,1,0,0,2,
2234,5391,2,67,3,17,30182,143293,25,20610,4,0,0,2,8
2235,8116,0,44,0,9,40069,0,28,12070,10,1529,3,7,
2237,9235,0,26,1,10,46604,164657,55,8760,4,6188,1,9,1
2238,4036,0,39,2,0,0,105472,10,5400,1,0,0,0,1
2239,4541,0,42,0,11,105796,290251,21,26880,4,20061,3,0,12
2240,1882,0,32,3,,70298,,46,11730,1,5715,2,5,6
2242,3050,0,46,0,10,21238,0,39,14410,1,9513,1,3,7
2243,3278,0,48,0,10,34606,163682,59,3920,1,0,0,1,1
2244,6049,0,24,0,9,21455,0,8,6050,18,2661,3,6,5
2246,2200,0,55,0,11,39975,190228,57,11860,6,0,0,0,1
2247,8139,0,25,4,0,0,0,52,17650,11,0,0,3,1
2248,1467,0,63,0,15,42209,0,22,16850,1,7199,3,1,9
2249,2517,3,45,3,14,3532,71734,35,6350,1,11564,2,2,6
2250,6499,0,49,0,12,50295,234324,38,10390,13,2319,2,1,13
2252,8220,0,36,2,12,53169,0,44,9610,6,3698,2,5,1
2253,2528,0,32,1,10,6930,0,42,23660,4,4415,1,1,8
2254,1483,0,37,0,10,86754,0,21,13880,1,31966,3,2,13
2257,5429,0,48,0,11,11515,0,20,10230,4,0,0,2,1
2258,5424,1,45,1,14,26156,179165,48,14460,1,28959,1,0,10
2260,2927,0,55,0,2,38371,,44,12820,1,0,0,6,9
2261,4592,0,41,0,12,14129,,54,15210,13,34575,2,7,6
2262,38223,1,56,1,15,88858,249331,20,5670,4,4906,2,2,19
2265,5296,0,56,0,16,38338,,26,2160,6,0,0,3,6
2266,1906,0,38,0,12,,99549,12,5720,4,15635,2,0,6
2268,5358,0,50,1,15,39861,216739,22,10490,6,0,0,0,8
2269,762,2,45,2,13,109361,306852,9,1500,1,0,0,0,16
2270,15731,0,51,0,11,,210209,31,10670,1,0,0,0,10
2271,3351,0,33,0,7,66604,0,29,11460,1,1552,2,3,10
2272,5354,0,27,2,11,64412,0,29,4200,6,10679,2,6,6
2274,5179,0,37,0,12,62010,0,33,7700,1,0,0,2,10
2275,2985,0,52,0,15,99963,291133,33,29850,7,6600,3,3,1
2276,18139,0,48,0,11,65240,189120,5,12040,7,5396,1,3,1
2278,4066,0,31,0,7,6249,0,9,10110,1,2511,2,2,1
2279,29227,0,40,2,,72640,0,17,14330,1,0,0,0,14
2280,15721,1,40,3,,137394,0,6,21690,6,30553,3,1,18
2281,2611,2,36,3,8,34503,189551,16,23790,11,39271,2,0,1
2282,2277,0,42,0,8,24076,0,43,8110,1,32580,2,5,6
2283,2380,0,47,0,0,0,0,30,6200,1,0,0,2,9
2284,7571,0,43,0,12,46671,183055,63,9400,13,0,0,3,5
2285,15846,0,43,0,11,,178766,51,6530,1,8487,2,3,1
2286,3774,2,39,2,12,72695,,53,5400,1,5346,2,2,20
2288,5273,1,43,3,15,39564,205645,30,33110,1,610,4,0,4
2290,7893,0,42,0,12,44614,210753,64,11780,1,0,0,6,11
2292,34640,0,57,0,11,113403,320542,52,24370,6,10457,2,0,11
2293,1807,0,29,1,12,24464,123024,17,6850,7,40703,2,4,7
2294,8363,0,48,0,11,151979,395160,25,38290,3,14968,1,1,18
2295,3033,0,24,1,10,55492,0,16,22330,1,0,0,3,1
2297,9543,0,55,0,12,62924,237604,39,9310,1,0,0,0,14
2298,1538,0,53,0,13,64993,241636,45,13540,4,10345,2,4,1
2300,5153,0,44,3,16,48525,188588,42,10750,1,6733,1,4,8
2301,3177,0,48,0,8,,0,25,17220,1,5765,2,0,12
2302,4622,0,40,0,0,0,0,40,5500,17,0,0,5,13
2303,5247,0,39,0,9,42141,181281,5,20080,4,0,0,2,4
2304,4934,0,25,1,10,35714,0,28,18850,7,0,0,1,1
2305,4102,3,38,3,17,3151,107534,39,5620,1,0,0,0,1
2307,15871,0,38,3,14,40542,0,26,6210,4,24066,1,0,8
2308,2251,0,48,0,11,73806,216274,16,8850,3,0,0,0,1
2309,4306,0,49,0,0,0,,28,28620,1,0,0,1,12
2310,3974,0,43,0,15,,229294,18,14770,1,7456,2,4,1
2311,5161,0,54,0,10,41345,140075,35,15870,1,8877,1,6,1
2312,3374,0,48,0,11,34449,164590,47,1500,1,0,0,3,1
2313,2581,0,42,0,11,50613,0,45,18170,4,6784,2,4,1
2315,4824,0,51,0,9,44977,,41,6000,10,8060,2,6,1
2316,1098,0,59,2,0,,119473,45,7400,3,3903,4,3,11
2319,4940,0,36,0,8,51358,178375,25,1500,7,0,0,0,6
2320,1840,0,52,0,0,0,0,62,19240,17,6902,2,3,9
2322,5632,0,31,2,7,41196,180045,39,26220,4,9960,2,4,1
2323,2635,0,54,0,,73830,262020,43,16710,10,4086,4,0,16
2325,1459,0,61,0,11,53354,0,41,1500,7,0,0,0,
2326,4460,0,60,0,16,3103,114402,34,14560,1,25947,1,3,9
2327,3851,0,26,1,15,157649,362484,35,4100,7,4364,5,3,17
2328,2344,0,52,0,0,0,131093,22,1500,1,6997,3,0,5
2329,6203,0,50,0,0,0,0,27,1500,1,10709,3,6,7
2330,3311,0,25,4,0,0,86545,17,17350,6,1430,2,7,5
2331,2724,0,47,0,9,54841,209723,40,17650,3,0,0,3,1
2332,1107,0,46,0,7,39393,176823,8,10040,11,0,0,0,7
2333,3868,0,32,3,8,,108287,5,8450,6,0,0,1,1
2334,4165,0,37,0,9,45464,0,35,11920,14,3964,1,4,15
2335,1373,0,50,0,0,0,55078,27,2590,1,5559,1,1,9
2336,6528,0,58,0,15,43393,157054,45,28690,10,11068,3,0,
2337,4117,1,57,2,16,193618,474628,53,41440,1,1277,3,3,13
2338,2582,1,46,0,11,34208,160959,35,9090,3,6583,2,2,1
2339,3853,0,30,1,10,39710,173759,32,21920,4,0,0,0,10
2341,3539,0,48,0,10,44770,162374,66,5980,1,0,0,4,14
2342,1469,0,47,0,12,48696,212014,46,15390,4,33521,3,1,-3
2344,3979,0,28,3,13,43910,179794,35,27240,1,3460,2,0,7
2345,3444,0,27,2,8,16571,0,5,13890,4,6465,3,1,
2346,5521,0,49,0,7,67258,222040,28,21760,6,0,0,1,10
2347,5159,0,37,2,12,16829,150388,30,23830,3,0,0,0,1
2348,726,1,37,2,12,77,77025,24,8620,1,5289,2,5,1
2350,64182,0,58,0,14,56858,201989,17,17480,4,0,0,1,1
2351,6293,2,44,3,13,18154,108984,77,8330,6,3401,2,2,1
2354,1168,0,44,0,9,79664,0,25,6220,4,0,0,1,1
2355,3981,0,35,0,8,61486,190316,14,5000,6,0,0,3,
2356,1921,0,41,2,13,67216,,39,27240,4,7776,2,8,
2357,1261,0,58,0,11,101448,329765,32,17440,1,0,0,0,12
2358,2977,0,50,0,14,31436,0,33,4680,4,6909,4,3,1
2359,4185,0,40,0,11,43386,132248,20,21880,10,702,3,1,7
2360,6777,0,43,2,11,,,29,7750,10,2741,2,6,1
2361,7345,0,36,2,10,34057,204508,38,6210,4,7098,3,6,7
2362,3041,0,53,2,,119273,321164,18,40880,1,0,0,1,23
2363,4405,0,35,2,14,4290,0,35,5430,1,6570,2,6,1
2364,4337,2,44,3,12,2511,0,60,17370,4,0,0,1,7
2366,5899,0,47,0,0,0,0,17,6200,1,0,0,0,17
2367,6639,0,59,0,13,66942,303427,24,8390,1,9019,3,3,9
2368,4290,2,45,3,14,36912,0,60,9690,9,34514,1,0,12
2369,7552,0,37,3,0,0,55922,5,5580,4,12048,3,11,1
2371,7052,0,38,1,11,1729,0,35,8860,4,0,0,0,1
2372,18689,0,39,0,9,40716,170076,64,10740,1,8784,3,2,8
2373,42523,0,46,0,14,31276,129120,47,30070,7,5008,1,5,9
2374,6752,0,52,0,0,0,0,26,6700,1,4549,2,2,1
2375,3964,0,34,3,8,47689,143574,50,25040,1,0,0,1,1
2376,5787,0,53,0,,67799,227787,35,13580,1,3668,4,0,11
2377,5438,0,40,1,13,114032,0,65,26780,1,0,0,3,2
2379,1691,0,30,0,7,54275,121341,17,7220,1,0,0,5,1
2380,77907,0,32,2,0,0,0,5,17700,13,4211,2,0,6
2381,615,2,36,3,8,41424,0,22,15770,1,8174,3,2,15
2382,2492,2,62,3,12,47590,179494,19,22050,7,0,0,1,4
2383,2912,0,51,0,12,,142894,18,14620,6,0,0,0,1
2384,4737,0,24,2,12,8458,0,13,11120,10,16927,3,0,
2385,2907,0,33,2,12,70408,190139,31,18850,1,2665,3,3,9
2386,7635,0,50,0,11,98347,282017,64,19610,4,8924,1,0,1
2387,5188,0,53,0,10,123954,0,18,17850,10,1644,3,3,10
2388,4442,0,34,3,14,28902,0,6,16020,10,5300,1,5,1
2389,3492,0,35,0,10,39741,0,10,5130,7,4158,1,9,11
2391,4055,0,47,0,10,82503,0,38,21800,13,6633,4,0,15
2392,3654,0,57,0,14,11977,130295,39,16360,9,0,0,2,9
2393,3953,0,50,0,10,80108,0,42,16140,6,0,0,0,13
2394,2413,1,38,3,14,82527,0,36,22560,4,0,0,2,10
2395,6730,0,43,0,7,50491,240774,57,3930,1,1156,1,4,10
2396,3182,2,45,3,15,90153,,42,18290,1,3639,2,3,19
2397,4515,0,24,3,11,24666,0,54,9010,10,0,0,1,10
2398,5100,0,24,2,8,11664,91216,15,2670,1,0,0,0,13
2400,1363,0,53,0,14,69335,,27,20200,1,5685,2,2,1
2401,2758,0,46,0,13,119904,0,22,23530,10,0,0,2,21
2405,5440,0,47,0,8,5846,99468,10,9030,1,0,0,0,9
2406,895,0,44,0,9,124829,,39,31810,8,0,0,0,16
2407,2782,0,37,0,11,36217,186385,57,28090,1,0,0,0,1
2408,1487,0,47,0,8,90940,0,50,16710,10,8490,3,0,10
2409,2440,0,47,0,11,28808,0,40,11840,1,1092,1,2,
2410,2992,0,26,3,15,69789,206181,37,11770,1,2960,3,5,7
2411,3392,0,54,0,12,,200391,67,10480,6,27414,2,2,8
2412,5603,0,61,0,13,57095,0,52,7600,4,1904,3,7,6
2413,3985,1,40,3,,39753,181338,50,24820,7,0,0,0,13
2415,4366,0,58,0,14,41712,,5,16810,7,1351,3,1,16
2416,1257,2,44,4,14,25536,178708,50,12160,7,0,0,1,6
2417,5524,0,36,0,9,79801,0,21,24810,6,0,0,2,
2418,3793,0,46,0,8,36110,175359,18,13260,6,26321,4,4,10
2419,3905,1,43,2,15,58025,211109,16,28840,6,0,0,0,8
2420,4356,1,60,2,17,52002,242854,5,28140,4,0,0,0,12
2421,2705,0,33,4,0,0,0,14,12470,1,10794,2,4,5
2423,6132,0,34,1,9,28719,0,15,14340,4,0,0,0,7
2425,6079,0,62,0,,137666,,60,17790,1,3902,2,8,15
2426,2943,0,32,2,12,40851,112094,52,15550,1,0,0,2,1
2427,5314,0,52,0,6,115075,0,23,18210,1,7619,1,3,1
2428,3917,0,19,1,8,37536,0,53,22810,10,4686,1,10,1
2429,4546,0,28,0,9,36113,187871,75,9240,4,5065,2,5,8
2431,4703,0,39,0,8,48490,195777,39,15180,4,3893,1,0,9
2432,1467,0,48,0,14,82885,0,60,21340,1,0,0,1,13
2433,3968,0,47,0,0,0,0,25,17890,6,0,0,0,5
2434,2627,0,26,0,9,24722,0,31,7900,4,1320,2,10,4
2436,22352,0,22,2,0,0,0,47,13000,6,7191,1,0,11
2437,18392,0,42,2,17,54427,0,29,5700,1,0,0,2,7
2438,3096,0,30,3,0,0,0,49,6130,9,0,0,0,1
2440,8362,0,57,0,13,26634,167976,38,4980,4,7795,2,7,9
2441,262,0,39,4,12,,0,18,5400,1,2781,3,0,
2443,629,0,44,2,17,66200,223960,53,17260,13,0,0,1,9
2444,5771,0,30,2,10,34586,0,38,10130,7,28174,2,7,
2446,4760,0,35,3,15,31407,119496,9,8140,1,0,0,0,
2447,839,0,57,3,12,118155,0,43,40520,4,0,0,4,6
2448,4719,0,53,0,0,,72115,19,6800,4,7236,3,4,19
2450,1497,0,57,0,11,128441,374931,29,20040,1,6713,3,7,14
2452,1909,0,46,0,12,49917,182126,36,18640,10,0,0,2,8
2453,2887,0,55,0,12,27688,0,20,16760,3,7369,1,3,8
2454,6763,0,27,1,9,10405,0,39,15840,6,32477,2,1,
2455,7099,0,38,3,17,77830,157793,58,11630,7,0,0,2,11
2456,6062,0,57,0,13,51343,175607,22,15440,10,1125,1,4,11
2457,3138,0,34,1,11,45843,158708,12,19980,21,0,0,0,5
2458,5094,0,28,3,0,0,0,45,4950,1,8438,1,4,6
2459,1525,0,47,0,7,76901,229973,34,18680,6,0,0,0,17
2460,4743,0,58,0,13,72840,277784,20,27830,6,3589,1,7,10
2462,4398,1,41,2,6,52942,0,25,24980,1,10023,2,2,9
2463,4023,0,36,0,,158,0,33,18270,1,8187,3,0,
2466,2902,1,44,2,10,2141,,53,10070,1,40958,1,1,1
2467,3398,0,59,0,9,51425,189235,19,12540,1,0,0,3,1
2468,2637,0,47,0,13,50323,183327,5,7620,1,5513,2,1,1
2469,6764,0,42,0,14,41901,0,35,17520,6,0,0,0,8
2470,13607,0,36,0,8,28591,0,29,5000,13,0,0,0,1
2471,1634,0,39,0,10,39512,0,29,7660,10,2054,2,1,1
2473,3304,0,48,0,13,34313,,50,10300,1,0,0,8,6
2474,6005,0,63,0,0,0,89932,36,14590,10,7540,3,4,19
2475,4803,0,42,1,15,135276,332701,25,19230,1,0,0,0,13
2477,2582,0,48,0,13,70682,263905,25,27800,4,0,0,0,1
2478,2440,0,51,0,13,147923,388763,5,26470,1,0,0,0,1
2479,3884,0,41,1,13,24660,147588,25,16230,1,5330,1,0,1
2480,1157,0,53,0,12,46396,164037,29,22340,10,0,0,0,11
2481,1824,0,48,0,12,17224,106948,28,9680,6,0,0,1,9
2483,4226,0,39,0,0,0,0,55,5400,5,27973,3,6,8
2484,5050,1,41,3,0,0,65293,42,1500,7,19425,1,1,1
2485,344,0,61,2,16,113754,354907,44,19560,1,44029,4,6,18
2486,2979,1,37,3,14,,0,22,22860,3,1361,2,6,13
2488,52490,1,58,2,16,108047,261777,29,18100,1,4646,2,3,10
2489,4600,0,62,0,14,144823,370308,17,22180,4,0,0,0,15
2490,5084,0,47,0,14,28750,,5,6200,7,11068,3,2,1
2491,9082,0,47,0,13,47213,0,40,27260,5,1957,3,1,16
2492,5219,0,60,0,13,,0,25,7500,1,6795,1,5,10
2493,2358,0,57,3,,0,51038,32,16720,1,0,0,0,1
2494,3921,0,49,0,12,55015,194953,23,6400,4,3034,2,5,7
2495,1750,0,50,0,11,17671,130075,81,8840,1,5787,1,1,1
2496,2776,0,51,0,9,163219,0,26,11940,3,0,0,1,20
2497,5317,0,60,0,5,17461,175587,30,11240,10,0,0,0,1
2499,3332,1,41,2,14,77432,191042,43,18110,1,0,0,0,11
2500,2024,0,47,0,0,0,113253,5,6200,1,4962,1,6,
2502,6623,0,27,3,8,35263,0,10,20150,6,0,0,0,1
2503,16803,1,51,1,17,48882,179926,35,11510,6,42970,1,3,1
2505,5268,1,46,0,13,56237,210027,42,7440,1,16165,2,2,8
2506,4637,0,46,0,12,113004,323383,15,29370,3,4174,2,3,15
2507,6909,0,46,0,0,0,0,97,18610,6,0,0,2,
2508,5854,0,52,0,13,,145692,28,16530,1,5828,1,5,11
2509,838,0,26,1,5,49485,174530,23,17800,8,5269,1,6,5
2510,1306,0,47,0,0,0,0,28,18040,6,0,0,6,10
2512,3621,0,30,0,9,34581,0,51,16110,1,3062,1,1,1
2513,7558,0,49,0,,47513,0,16,7620,6,9921,3,3,12
2514,3386,1,38,1,7,64160,0,43,21530,6,1913,1,4,
2515,2818,0,54,0,13,39480,0,41,22610,1,0,0,4,9
2516,2451,0,39,0,12,12179,107069,51,2720,10,0,0,5,1
2517,2077,0,51,0,16,,165641,7,34180,6,0,0,2,14
2519,3646,0,60,0,13,55260,187662,36,16450,1,1064,2,2,3
2520,17628,0,47,1,10,82633,0,45,14460,6,15697,2,0,10
2522,4929,0,51,0,6,42313,0,27,14340,4,0,0,4,
2523,4112,0,55,0,0,0,0,48,17050,6,2962,1,9,1
2524,4218,0,55,0,10,20046,154672,57,5300,3,0,0,2,20
2525,6124,0,24,4,13,27547,0,38,6650,6,0,0,4,6
2526,6093,0,46,0,0,,0,43,21280,3,9303,2,1,8
2527,531,1,42,1,10,78372,286330,38,15120,11,0,0,0,
2528,11193,0,50,0,0,0,113870,12,29200,7,0,0,6,
2529,3844,1,41,2,13,65885,0,32,13660,1,4394,4,0,
2531,4573,2,46,0,0,0,0,25,7270,4,2280,3,0,12
2532,4491,0,63,0,12,42862,0,17,7800,11,0,0,0,1
2533,6961,0,44,0,9,53122,216534,23,11210,4,7312,1,0,8
2534,7882,0,28,2,12,38305,135831,42,21980,9,1310,1,6,15
2535,4545,0,35,0,11,46416,183094,27,28290,4,0,0,0,1
2536,3870,0,38,0,12,51773,185145,45,14610,4,0,0,1,10
2537,5440,0,23,3,13,16193,0,36,7290,7,0,0,3,1
2538,4652,0,34,0,11,27434,120044,45,13610,1,0,0,0,5
